Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating,Age Band,Continent
31,Male,Bachelor's,Married,87519.0,629,31273.0,Auto,Self-employed,19,Good,0.3573281230361407,275100,4,Lake Robert,HI,Tokelau,3,0,Low,30-44,Oceania
60,Non-binary,PhD,Single,102979.0,731,12074.0,Business,Self-employed,18,Fair,0.11724720574097632,101701,1,Freyville,MD,Romania,0,1,Low,>=60,Europe
51,Non-binary,PhD,Divorced,118511.0,658,43620.0,Personal,Unemployed,8,Fair,0.3680670992566091,276777,3,Port Amanda,MT,Saint Helena,3,2,High,45-59,Africa
41,Female,Bachelor's,Widowed,105835.0,794,39763.0,Personal,Unemployed,1,Fair,0.3757074691737138,106859,1,West Barbara,TX,Japan,1,2,Low,30-44,Asia
22,Female,Bachelor's,Widowed,101165.0,652,41174.0,Home,Self-employed,19,Excellent,0.40699846784955274,219713,3,Port Heatherton,WI,Bahamas,0,0,Medium,18-29,North America
34,Non-binary,Bachelor's,Married,100659.0,788,15715.0,Business,Employed,12,Good,0.15612116154541572,207650,1,East Joelmouth,MH,Mexico,1,0,Low,30-44,North America
33,Female,Master's,Divorced,52437.0,629,35104.0,Personal,Unemployed,1,Fair,0.6694509601998588,219778,4,South Bobby,WI,Angola,4,0,Low,30-44,Africa
42,Female,Bachelor's,Single,32460.0,660,11646.0,Home,Employed,16,Poor,0.3587800369685767,263468,4,Jonesshire,NE,Cocos (Keeling) Islands,3,0,Medium,30-44,Oceania
19,Female,Bachelor's,Single,87035.0,631,19096.0,Home,Self-employed,16,Good,0.21940598609754697,111728,4,Gouldview,GU,Greece,3,0,Medium,18-29,Europe
45,Male,Master's,Divorced,107851.0,729,36834.0,Personal,Employed,3,Poor,0.3415267359597964,182720,1,North Michaelberg,FL,Serbia,2,2,Low,45-59,Europe
30,Female,Bachelor's,Widowed,81608.0,765,14491.0,Auto,Employed,16,Poor,0.17756837564944614,56432,0,Port Kenneth,OK,Central African Republic,0,2,Low,30-44,Africa
18,Non-binary,PhD,Divorced,103890.0,673,35437.0,Personal,Employed,4,Good,0.3411011646934257,236387,4,Connieton,MT,United States Virgin Islands,2,1,Medium,18-29,North America
47,Non-binary,Bachelor's,Single,115253.0,789,23164.0,Home,Unemployed,0,Poor,0.20098392232740145,142937,3,Dannyfort,CT,Andorra,1,2,Low,45-59,Europe
63,Female,Master's,Widowed,65038.0,683,13204.0,Business,Employed,5,Good,0.20301977305575203,59622,1,Lucasfort,AL,Wallis and Futuna,3,1,Low,>=60,Oceania
38,Non-binary,Master's,Divorced,77748.0,646,26050.0,Home,Self-employed,0,Poor,0.3350568503369862,280349,2,Hollyfort,IA,Suriname,1,0,Low,30-44,South America
27,Male,PhD,Married,46878.0,744,22396.0,Personal,Unemployed,13,Poor,0.4777507572848671,217719,2,Lake Isabellamouth,MN,Christmas Island,2,2,Medium,18-29,Oceania
32,Non-binary,PhD,Single,65588.0,783,47640.0,Business,Unemployed,17,Excellent,0.7263523815332072,202288,1,New Sylvia,CT,Azerbaijan,4,1,Low,30-44,Asia
58,Female,High School,Single,79538.0,670,11206.0,Home,Unemployed,8,Fair,0.14088863184892755,42624,0,Danielborough,MD,Afghanistan,2,0,Low,45-59,Asia
40,Non-binary,PhD,Widowed,21987.0,754,7488.0,Home,Unemployed,18,Fair,0.34056487924682766,220854,0,New Nicholasberg,TX,Saint Pierre and Miquelon,3,1,Low,30-44,North America
22,Non-binary,PhD,Single,91303.0,729,27070.0,Auto,Self-employed,12,Excellent,0.2964853290691434,254091,2,Sharonport,CA,Greenland,0,1,Low,18-29,North America
69,Male,Bachelor's,Married,94451.0,620,15861.0,Personal,Unemployed,11,Poor,0.1679283437973129,244730,3,Port Rachelview,MN,Georgia,0,1,Low,>=60,Asia
20,Non-binary,Bachelor's,Widowed,88745.0,643,18472.0,Personal,Employed,5,Fair,0.20814693785565383,165910,1,Port Randy,TN,Antarctica (the territory South of 60 deg S),0,0,Low,18-29,Antarctica
27,Female,Master's,Divorced,109838.0,604,36013.0,Business,Self-employed,16,Poor,0.3278737777454069,30490,2,South Ashley,IL,Chile,3,1,High,18-29,South America
29,Female,High School,Divorced,45972.0,709,18381.0,Business,Employed,18,Good,0.3998303315061342,167866,3,East Tabithaville,MI,French Polynesia,4,0,Low,18-29,Oceania
31,Non-binary,High School,Widowed,102339.0,706,12221.0,Personal,Employed,14,Fair,0.11941684010983106,285698,1,South Alexaton,OH,Indonesia,2,0,Medium,30-44,Asia
50,Female,Bachelor's,Divorced,71397.0,664,27305.0,Personal,Self-employed,15,Good,0.3824390380548202,112828,0,New Jenniferbury,NJ,Palestinian Territory,0,0,Medium,45-59,Asia
31,Male,PhD,Divorced,114410.0,651,28833.0,Home,Employed,12,Fair,0.25201468403111615,260766,3,Whitneyhaven,VT,United States of America,3,2,Low,30-44,North America
44,Non-binary,Master's,Widowed,43940.0,676,20870.0,Auto,Self-employed,17,Poor,0.47496586253982703,280222,4,Elliottside,GA,Saint Martin,3,2,Low,30-44,North America
44,Male,High School,Widowed,26338.0,721,5558.0,Business,Employed,15,Poor,0.21102589414534134,276725,1,Booneberg,OH,Belize,4,1,Low,30-44,North America
67,Male,PhD,Married,71318.0,701,35980.0,Business,Self-employed,12,Excellent,0.5045009674976865,237006,2,Booneborough,FL,French Guiana,1,1,High,>=60,South America
35,Female,PhD,Married,102632.0,778,41684.0,Business,Employed,16,Excellent,0.40615012861485694,90362,3,East Lauraview,OR,Argentina,1,1,Low,30-44,South America
41,Female,Master's,Single,82985.0,707,36389.0,Personal,Self-employed,8,Poor,0.4385009339037175,76555,2,Jennifermouth,AR,Cameroon,4,2,Low,30-44,Africa
43,Female,Master's,Married,41330.0,686,41396.0,Business,Self-employed,18,Excellent,1.0015969029760465,141097,2,South Sarahchester,OR,Cyprus,4,2,Low,30-44,Asia
28,Female,Bachelor's,Married,35589.0,666,36558.0,Business,Employed,16,Fair,1.0272275141195313,104030,0,Linstad,RI,Korea,3,1,Low,18-29,Asia
64,Female,Master's,Widowed,111735.0,778,10364.0,Personal,Unemployed,18,Poor,0.09275517966617443,170204,4,Christophermouth,NC,Belarus,0,1,Low,>=60,Europe
25,Female,Bachelor's,Married,110627.0,605,31256.0,Home,Employed,13,Poor,0.28253500501685846,56221,4,East Erica,MH,Hungary,4,2,Low,18-29,Europe
53,Male,PhD,Widowed,59427.0,738,18789.0,Personal,Unemployed,9,Poor,0.3161694179413398,206884,0,Tiffanyport,MA,Chile,2,2,Low,45-59,South America
57,Non-binary,Master's,Widowed,117427.0,769,37430.0,Personal,Self-employed,5,Excellent,0.3187512241648003,226323,0,Port Cynthiaton,NV,Holy See (Vatican City State),3,1,Low,45-59,Europe
39,Female,Bachelor's,Married,36350.0,761,46368.0,Auto,Unemployed,11,Excellent,1.275598349381018,51912,0,Stevenland,AK,Burkina Faso,1,0,Low,30-44,Africa
49,Female,High School,Single,83295.0,647,39239.0,Personal,Unemployed,18,Poor,0.4710846989615223,288077,4,Port Jamesville,IL,Norway,2,1,Medium,45-59,Europe
64,Non-binary,PhD,Divorced,76063.0,668,33240.0,Personal,Unemployed,13,Poor,0.4370061659413907,87842,3,Bellview,AZ,Bosnia and Herzegovina,0,0,Medium,>=60,Europe
30,Female,High School,Single,26393.0,604,39422.0,Auto,Unemployed,15,Good,1.493653620278104,254470,0,Chavezstad,MP,Myanmar,0,1,Medium,30-44,Asia
57,Non-binary,PhD,Divorced,76977.0,729,27418.0,Personal,Self-employed,11,Excellent,0.35618431479532847,204235,1,West Kellymouth,AK,Bangladesh,0,1,Low,45-59,Asia
41,Non-binary,Bachelor's,Divorced,52882.0,692,32450.0,Business,Employed,17,Excellent,0.6136303468098786,62113,3,Port Andrew,IL,Belize,1,1,Low,30-44,North America
56,Male,Bachelor's,Married,53043.0,788,47581.0,Business,Unemployed,0,Poor,0.8970269404068397,132653,4,South Charles,MP,Zambia,4,2,High,45-59,Africa
63,Non-binary,Bachelor's,Widowed,80878.0,762,10993.0,Home,Employed,2,Good,0.13592076955414328,73857,3,Karenfurt,MN,Mexico,4,0,Medium,>=60,North America
25,Non-binary,High School,Single,60626.0,761,36330.0,Home,Employed,4,Poor,0.5992478474581863,242293,1,Powellview,ID,Heard Island and McDonald Islands,4,2,Low,18-29,Antarctica
22,Non-binary,Master's,Widowed,63724.0,751,19163.0,Business,Self-employed,13,Excellent,0.3007187244994037,204609,2,Port Randy,MO,Burkina Faso,3,0,Low,18-29,Africa
29,Non-binary,High School,Married,28373.0,618,44474.0,Auto,Employed,6,Good,1.567476121664963,147803,3,Annabury,VI,Belgium,4,0,Medium,18-29,Europe
46,Male,PhD,Married,57586.0,636,11922.0,Personal,Unemployed,4,Good,0.20702948633348384,164235,3,Karifort,NE,Lebanon,1,2,Low,45-59,Asia
42,Female,PhD,Divorced,48610.0,698,43186.0,Business,Unemployed,4,Good,0.8884180209833368,292685,1,South Michael,AL,Bahrain,1,0,Low,30-44,Asia
38,Male,Bachelor's,Divorced,62124.0,635,33250.0,Auto,Employed,12,Good,0.5352198828150151,90208,4,Deborahchester,MS,Netherlands,1,2,Low,30-44,Europe
37,Female,Bachelor's,Widowed,33936.0,759,9979.0,Home,Unemployed,3,Fair,0.29405351249410655,134653,2,New Michaelton,MN,Dominica,2,1,Medium,30-44,North America
27,Female,Bachelor's,Married,105674.0,771,36803.0,Home,Self-employed,6,Excellent,0.3482692052917463,22531,0,North Courtney,DC,North Macedonia,1,0,Low,18-29,Europe
42,Non-binary,Bachelor's,Married,71548.0,743,7000.0,Business,Self-employed,0,Poor,0.0978364175099234,172333,0,Lindseyside,ID,Bosnia and Herzegovina,3,0,Medium,30-44,Europe
44,Female,High School,Divorced,61534.0,685,37591.0,Auto,Unemployed,16,Poor,0.6108980401079078,227145,3,East Kimberlyport,ND,Slovakia (Slovak Republic),0,0,Low,30-44,Europe
29,Male,Bachelor's,Divorced,68431.0,789,16117.0,Home,Self-employed,15,Poor,0.23552191258347824,116313,3,West Eric,OR,Vanuatu,4,1,Medium,18-29,Oceania
52,Female,Bachelor's,Single,29941.0,774,9702.0,Auto,Employed,16,Good,0.3240372733041649,179139,3,East Debbieborough,VT,Egypt,2,0,Low,45-59,Africa
59,Non-binary,Master's,Married,93602.0,724,44575.0,Business,Self-employed,2,Excellent,0.4762184568705797,49090,4,Whiteland,SC,United States of America,3,0,Low,45-59,North America
65,Female,PhD,Widowed,102962.0,707,14747.0,Business,Self-employed,6,Poor,0.14322759853149705,145267,0,South Ashleyport,OH,Kenya,3,2,Medium,>=60,Africa
54,Male,High School,Single,37153.0,600,30295.0,Business,Unemployed,2,Poor,0.8154119451995802,29513,4,South Ginamouth,AZ,Madagascar,2,0,Low,45-59,Africa
34,Female,Master's,Married,94215.0,754,35955.0,Auto,Employed,1,Good,0.3816271294379876,103084,4,South Kathy,VI,Barbados,0,1,Medium,30-44,North America
40,Male,Bachelor's,Married,23515.0,696,9201.0,Business,Unemployed,13,Poor,0.39128216032319796,44586,1,New Denise,AL,Montenegro,0,2,Low,30-44,Europe
36,Male,High School,Married,100989.0,679,21549.0,Business,Employed,9,Fair,0.21337967501411045,45484,3,East Scottfort,MS,Korea,1,1,Low,30-44,Asia
64,Male,Bachelor's,Divorced,23970.0,733,47882.0,Auto,Employed,19,Fair,1.9975803087192323,133227,3,North Caitlin,AR,Sao Tome and Principe,4,1,Low,>=60,Africa
34,Non-binary,High School,Married,85470.0,723,23521.0,Business,Self-employed,1,Fair,0.2751959751959752,296896,3,Roachmouth,WY,Cuba,4,2,Low,30-44,North America
57,Male,Bachelor's,Divorced,99798.0,617,35715.0,Home,Employed,15,Fair,0.3578729032645945,278987,4,Thompsonburgh,AK,Bouvet Island (Bouvetoya),3,0,High,45-59,Antarctica
26,Female,Bachelor's,Widowed,73025.0,776,43841.0,Auto,Self-employed,5,Poor,0.6003560424512153,124584,0,Thomasview,AS,United Arab Emirates,1,2,Low,18-29,Asia
38,Non-binary,PhD,Married,61514.0,673,40580.0,Auto,Self-employed,8,Fair,0.6596872256722047,102656,0,South Amber,PR,Iceland,2,2,Medium,30-44,Europe
23,Female,Bachelor's,Divorced,56343.0,739,32405.0,Personal,Employed,1,Good,0.5751379940720232,74611,1,New Sarafort,FM,Mauritius,4,1,Low,18-29,Africa
19,Female,Master's,Widowed,72838.0,709,11306.0,Auto,Unemployed,1,Fair,0.15522117575990554,96073,0,Osbornestad,MD,Djibouti,0,1,Medium,18-29,Africa
43,Female,PhD,Married,42940.0,611,6471.0,Business,Employed,12,Poor,0.15069864927806242,57924,1,North Peter,MN,Belize,0,1,Low,30-44,North America
54,Male,High School,Married,112045.0,603,5480.0,Personal,Self-employed,12,Good,0.04890892052300415,175901,1,Daybury,MN,Myanmar,2,2,Medium,45-59,Asia
35,Female,Master's,Divorced,64788.0,706,5468.0,Auto,Unemployed,14,Poor,0.08439834537259987,161011,1,West Michael,TN,Qatar,2,0,Low,30-44,Asia
65,Male,PhD,Divorced,20154.0,609,19450.0,Auto,Self-employed,2,Poor,0.9650689689391684,184379,0,Brandonbury,GA,Egypt,4,1,Medium,>=60,Africa
68,Non-binary,PhD,Single,76539.0,792,33838.0,Business,Self-employed,13,Poor,0.4421014123518729,108973,3,Ashleyhaven,PR,Antigua and Barbuda,3,2,Low,>=60,North America
32,Female,PhD,Widowed,31156.0,773,23298.0,Home,Unemployed,8,Excellent,0.7477853382975992,271587,2,East Lee,AR,Holy See (Vatican City State),1,1,Low,30-44,Europe
39,Male,High School,Single,49404.0,607,39450.0,Personal,Employed,0,Good,0.7985183385960651,100576,1,Garciaview,VI,Congo,2,1,Low,30-44,Africa
23,Female,High School,Single,98488.0,700,10126.0,Home,Unemployed,1,Excellent,0.10281455608805133,175611,2,Dicksonport,WA,United States Minor Outlying Islands,0,0,Medium,18-29,North America
53,Non-binary,Bachelor's,Divorced,34024.0,745,27954.0,Home,Employed,0,Excellent,0.8215965201034564,69704,1,Kruegerbury,MI,Anguilla,3,0,Low,45-59,North America
34,Female,High School,Widowed,56079.0,723,45989.0,Business,Unemployed,0,Poor,0.8200752509852173,25005,1,Lake Cynthiatown,NH,Austria,2,1,Low,30-44,Europe
36,Male,PhD,Widowed,36151.0,693,24780.0,Auto,Self-employed,7,Excellent,0.68545821692346,285110,4,Aguilarbury,NJ,Bulgaria,0,0,Low,30-44,Europe
25,Female,High School,Divorced,64383.0,787,5797.0,Personal,Unemployed,2,Fair,0.0900392960874765,42421,2,East Jonathanton,PR,Singapore,4,1,Medium,18-29,Asia
66,Female,Master's,Married,44507.0,696,42151.0,Auto,Employed,9,Excellent,0.9470645067068102,179473,0,Reynoldsside,TX,Nauru,3,2,Medium,>=60,Oceania
52,Male,Master's,Married,114852.0,743,38305.0,Business,Employed,3,Good,0.333516177341274,210321,0,Moralesfurt,NY,North Macedonia,1,0,Medium,45-59,Europe
21,Non-binary,Master's,Divorced,45654.0,645,32258.0,Personal,Employed,9,Excellent,0.7065755465019494,127085,4,South Jacquelinemouth,NJ,Turkey,3,1,Low,18-29,Asia
47,Female,Bachelor's,Divorced,101271.0,730,22135.0,Personal,Unemployed,10,Excellent,0.21857195050903022,120218,4,Lake Jane,UT,Liberia,2,2,Low,45-59,Africa
69,Male,Bachelor's,Married,116085.0,636,41331.0,Business,Unemployed,17,Poor,0.35604083214885646,93556,2,Lake Jennifer,MD,Yemen,1,1,Low,>=60,Asia
51,Non-binary,Bachelor's,Divorced,49157.0,732,47692.0,Home,Unemployed,10,Good,0.9701975303619017,96375,4,Lake Amystad,NJ,Heard Island and McDonald Islands,1,2,High,45-59,Antarctica
37,Male,PhD,Married,75704.0,626,22779.0,Personal,Employed,17,Good,0.30089559336362676,198108,1,Alexanderhaven,KY,Vanuatu,4,2,High,30-44,Oceania
57,Non-binary,PhD,Single,95341.0,742,47855.0,Home,Employed,0,Poor,0.501935159060635,169587,4,Jeffreyhaven,MD,Sweden,3,2,High,45-59,Europe
54,Male,Bachelor's,Single,82497.0,659,31420.0,Home,Employed,10,Good,0.3808623343879171,298013,3,Salinashaven,VI,Seychelles,0,2,Low,45-59,Africa
19,Female,Master's,Married,75120.0,604,38673.0,Home,Unemployed,7,Excellent,0.5148162939297125,210598,0,South Henryland,MI,Gibraltar,2,2,Medium,18-29,Europe
44,Female,Master's,Married,51560.0,697,46707.0,Auto,Employed,2,Fair,0.9058766485647789,179870,4,East Bryanport,PW,South Africa,4,2,Medium,30-44,Africa
29,Female,Master's,Divorced,51195.0,757,33860.0,Personal,Unemployed,12,Fair,0.6613927141322394,95003,4,Changport,UT,Holy See (Vatican City State),2,2,Medium,18-29,Europe
22,Male,High School,Widowed,93071.0,729,6979.0,Business,Employed,15,Poor,0.07498576355685445,210060,1,Davismouth,DC,South Georgia and the South Sandwich Islands,3,1,Low,18-29,Antarctica
20,Male,Bachelor's,Married,32626.0,698,23523.0,Auto,Self-employed,15,Good,0.720989394961074,132653,2,Smithport,MT,Trinidad and Tobago,0,1,Medium,18-29,North America
50,Non-binary,PhD,Married,32470.0,751,7653.0,Auto,Self-employed,15,Poor,0.23569448721897135,67346,3,Osbornemouth,KY,Monaco,1,2,Medium,45-59,Europe
52,Female,High School,Single,35105.0,655,16300.0,Home,Self-employed,18,Fair,0.4643213217490386,126280,0,Matthewmouth,NV,Maldives,4,1,Low,45-59,Asia
26,Female,PhD,Single,63746.0,614,13052.0,Business,Self-employed,0,Good,0.20475010196718224,127453,4,New Jessicaport,AL,Italy,3,2,Medium,18-29,Europe
18,Male,Master's,Single,22196.0,624,18893.0,Home,Unemployed,9,Fair,0.8511894034961254,57479,2,West Larryshire,AK,Mauritius,4,0,Low,18-29,Africa
30,Non-binary,Bachelor's,Divorced,85958.0,619,23377.0,Auto,Employed,0,Poor,0.27195839828753576,213468,3,Port Alexander,ME,Gibraltar,3,1,Low,30-44,Europe
30,Male,High School,Single,30256.0,624,25836.0,Home,Unemployed,0,Fair,0.8539132734003173,209105,1,Henrychester,WV,Iceland,2,1,Medium,30-44,Europe
44,Male,High School,Married,115680.0,701,17666.0,Auto,Unemployed,6,Fair,0.15271438450899033,36648,2,Mccoybury,CO,Trinidad and Tobago,3,1,High,30-44,North America
52,Male,Master's,Widowed,22631.0,758,28013.0,Auto,Self-employed,12,Excellent,1.23781538597499,271868,2,North Edward,MD,Vietnam,1,1,Low,45-59,Asia
41,Male,High School,Married,118417.0,678,48691.0,Home,Employed,7,Excellent,0.41118251602388173,25634,2,Lake Edward,PW,Saudi Arabia,4,0,Low,30-44,Asia
22,Female,Bachelor's,Widowed,112525.0,652,14673.0,Business,Employed,9,Poor,0.13039768940235502,238610,4,West Christina,LA,Belize,2,0,Medium,18-29,North America
66,Female,High School,Single,91455.0,651,12092.0,Home,Self-employed,7,Poor,0.1322180307254934,42101,2,Aprilburgh,NJ,Luxembourg,1,1,Low,>=60,Europe
46,Non-binary,Master's,Widowed,41471.0,722,39631.0,Personal,Unemployed,17,Poor,0.955631646210605,203414,3,Moyerville,SD,Vanuatu,2,2,Medium,45-59,Oceania
55,Male,High School,Married,89428.0,796,36898.0,Personal,Employed,12,Poor,0.41260008051169655,128964,1,Andersonview,TN,Niue,1,1,Low,45-59,Oceania
29,Female,PhD,Widowed,78390.0,689,44303.0,Business,Unemployed,7,Poor,0.5651613726240592,81421,4,Hillstad,NY,Faroe Islands,1,1,Low,18-29,Europe
64,Female,Bachelor's,Widowed,113176.0,747,23376.0,Auto,Employed,17,Poor,0.20654555736198488,208314,1,Cunninghamhaven,AL,Canada,3,0,Low,>=60,North America
37,Non-binary,Bachelor's,Single,31004.0,799,27575.0,Personal,Self-employed,9,Good,0.8894013675654754,68241,0,Adamschester,UT,Pakistan,2,0,Medium,30-44,Asia
47,Female,Bachelor's,Divorced,109001.0,616,37714.0,Personal,Self-employed,16,Excellent,0.34599682571719526,70916,3,West Kristitown,ME,Cook Islands,0,2,Low,45-59,Oceania
52,Female,Master's,Single,88906.0,683,48031.0,Home,Self-employed,13,Poor,0.5402447528850697,173093,4,Lake Laurafurt,PR,Canada,1,0,Low,45-59,North America
62,Non-binary,Master's,Divorced,31862.0,675,5005.0,Business,Employed,15,Excellent,0.15708367334128429,205809,1,Danielshire,HI,Macao,1,1,Medium,>=60,Asia
47,Non-binary,Bachelor's,Married,28382.0,600,47424.0,Home,Employed,16,Poor,1.6709181875836798,72031,2,Chapmanhaven,MH,Libyan Arab Jamahiriya,3,1,Low,45-59,Africa
48,Female,PhD,Single,109973.0,745,45791.0,Auto,Unemployed,0,Fair,0.416384021532558,136963,2,West Tammyview,PA,British Indian Ocean Territory (Chagos Archipelago),1,0,Low,45-59,Asia
37,Non-binary,Master's,Married,46720.0,635,5002.0,Business,Employed,2,Good,0.10706335616438356,230897,4,Joshuabury,MN,Moldova,0,2,Low,30-44,Europe
57,Male,Bachelor's,Single,105837.0,736,28534.0,Auto,Unemployed,7,Poor,0.26960325783988587,194934,2,Sheilaberg,ND,Bhutan,0,2,Low,45-59,Asia
53,Non-binary,High School,Single,65215.0,706,28093.0,Home,Unemployed,0,Excellent,0.43077512842137544,108185,3,Lake Lisa,AR,New Zealand,0,2,Low,45-59,Oceania
52,Non-binary,Bachelor's,Single,29522.0,755,9698.0,Home,Employed,4,Excellent,0.32850077908000813,282531,0,Mendozafurt,OH,Cuba,4,0,Low,45-59,North America
34,Female,High School,Divorced,90412.0,683,18633.0,Business,Employed,2,Poor,0.2060898995708534,46567,1,Port Paula,WY,Venezuela,0,0,Low,30-44,South America
33,Male,Bachelor's,Divorced,45594.0,626,49291.0,Personal,Self-employed,19,Good,1.0810852305127867,111070,0,Burnschester,PW,Switzerland,0,0,Low,30-44,Europe
69,Male,Master's,Divorced,40077.0,633,26798.0,Home,Employed,16,Good,0.6686628240636774,227532,1,West Christopherland,MA,Iceland,1,0,Medium,>=60,Europe
61,Non-binary,High School,Married,22080.0,749,21135.0,Auto,Unemployed,8,Good,0.9572010869565217,85200,3,South Davidmouth,NY,Congo,2,0,Medium,>=60,Africa
37,Non-binary,Bachelor's,Widowed,28039.0,783,27795.0,Personal,Self-employed,0,Excellent,0.9912978351581725,208486,4,West Sarahstad,FM,Hong Kong,2,2,Low,30-44,Asia
40,Non-binary,PhD,Single,118395.0,793,9043.0,Home,Unemployed,11,Good,0.07637991469234343,192398,2,South Joyce,SC,Morocco,1,2,Medium,30-44,Africa
39,Male,Bachelor's,Single,96979.0,645,32392.0,Auto,Employed,16,Good,0.33401045587188977,42192,2,North Terri,MO,Djibouti,4,2,Low,30-44,Africa
54,Female,Master's,Widowed,67664.0,625,29235.0,Home,Unemployed,0,Good,0.43206136202411916,227018,2,New Jessica,DC,Morocco,2,0,Low,45-59,Africa
27,Male,Master's,Single,81934.0,634,49189.0,Personal,Employed,1,Excellent,0.6003490614396954,31843,1,Jamiehaven,AL,Sierra Leone,2,1,Low,18-29,Africa
64,Female,Bachelor's,Widowed,50723.0,725,17217.0,Business,Unemployed,3,Fair,0.33943181594148614,43840,3,Hardinchester,WI,Austria,3,2,Low,>=60,Europe
19,Male,High School,Single,54553.0,625,45070.0,Home,Employed,4,Good,0.8261690466152183,199439,1,East Sarahport,CT,Saint Pierre and Miquelon,3,1,Low,18-29,North America
